mu3,mu2,sigma,theta3,mu1,theta1,theta2
1.0172332990797592,-1.9550073004839108,0.5282270713387052,0.31705005833395444,2.9987146504215048,0.4899361655743569,0.19301377609168868
1.0163379999226414,-1.9685707723350712,0.47186154333615576,0.27305746023962846,2.994853448180936,0.49005359026877837,0.2368889494915933
0.9894026226769302,-1.9907187973038505,0.48518358055957256,0.3252680224396507,2.9818266265213422,0.4756587125873913,0.199073264972958
0.9687648268721439,-2.039232515448121,0.5086226949479795,0.3279394481062706,2.9864125394804684,0.46995474467447224,0.20210580721925717
0.9817059145866931,-2.0398239069739383,0.5097051629712162,0.2519659123109315,2.9759837830180724,0.5021285968674046,0.24590549082166382
0.9910422844807183,-2.0215640777704884,0.49089631485388524,0.2627920224241242,3.0001955552595736,0.5016816485170297,0.23552632905884602
1.0150533628855662,-2.007386072635879,0.4973269683013457,0.2662920447043678,2.9784603043291433,0.5009129290300407,0.2327950262655914
0.9701507793435663,-1.9816598678044748,0.4885741284266834,0.26774428970064346,2.9623921980207735,0.49433185475441827,0.2379238555449382
1.011353983555223,-1.9899224004198157,0.5081013594757179,0.3111906412812539,2.965120367127193,0.4818915548622456,0.2069178038565005
1.012157020802119,-2.0054624397162506,0.5133363637412718,0.310118760430757,2.998999946866555,0.4780819981955451,0.2117992413736978
0.9952233423392061,-1.9935422969406964,0.49865292608500134,0.31301090571004064,2.9723520296518617,0.476182856529957,0.2108062377600024
0.9712801694302876,-2.009935289157711,0.49165924988151877,0.31617092330989727,3.0117991802447905,0.4668700950220753,0.21695898166802738
0.9389688889140968,-2.016279948437297,0.4816845616855101,0.3185463481135257,3.0080453906847104,0.4679851796183348,0.21346847226813956
1.0031450905059178,-1.9775406697699922,0.5033507277196116,0.26334933108612657,3.0227238539666055,0.5009466886036731,0.23570398031020043
0.9909330751158005,-1.9539662287125152,0.4969186121918957,0.27902951137665055,3.009355481377235,0.4931895419435903,0.227780946679759
1.0218594651226196,-1.9873368276166659,0.4911049035940853,0.3072268194343569,3.0228526096874098,0.4790780700400517,0.21369511052559143
1.029547250649018,-1.981686473092125,0.4996761118174282,0.2907802720511121,2.9770071773545252,0.4905016244400079,0.21871810350887988
1.0861470679165264,-1.9150804844747464,0.502116903967262,0.3092700820733135,2.9809723259710257,0.48789953290060756,0.20283038502607897
0.9914828880480916,-1.9568967689037575,0.5153288423337783,0.2638032801989641,2.9969941808606184,0.4899063083835091,0.24629041141752678
1.025904454521949,-1.909170207738444,0.4980374608169458,0.3077786249572472,3.0286213255391465,0.48974328000366246,0.2024780950390903
0.9852435533646411,-1.9365865003836382,0.5110249452628562,0.2822294926222082,2.9492981179928623,0.4749443663634502,0.24282614101434152
0.9674328104570915,-1.9658364006728561,0.48424522029700695,0.27395565704168373,2.99318419184446,0.48488526003597326,0.24115908292234292
0.9728833358869684,-1.957680851197189,0.5014103498804912,0.2850683678537723,3.0250221909626136,0.4827304502325645,0.2322011819136631
0.9972713726017399,-1.961694911777726,0.5065991335547755,0.2916563636601415,2.948327633821073,0.4923921054476715,0.21595153089218708
1.0182577482492623,-1.9981794056693158,0.48053377554939114,0.2822232745161391,3.0130879053715707,0.48197336696696585,0.23580335851689516
1.0114350303814457,-1.9658932371469726,0.48386987328603726,0.3074570569812844,2.990925585577397,0.48977238456993555,0.20277055844877998
0.9957381751874492,-1.9961313015629911,0.4879886351574382,0.2854761213150445,2.927508330182049,0.4723509615583454,0.24217291712661015
0.9514937501445373,-1.9319792765426937,0.4870900632968858,0.29470716835689587,2.9544390977988404,0.4709791307393202,0.2343137009037839
0.9264494459992603,-1.9520167190170261,0.5089231107224457,0.3117423463594043,2.977776926844512,0.45254205714225915,0.23571559649833657
0.9804225925839244,-1.9236546024306258,0.5029809252016261,0.3073673186029089,2.9779078782197788,0.4600074233243238,0.2326252580727673
0.9687866476857698,-1.9620350354484928,0.5008818203128647,0.29587890408649287,2.9722071363067317,0.4638450889070981,0.24027600700640903
1.051485059892245,-1.9575167340803905,0.47519618881033115,0.2914360154582328,3.0236918459672917,0.48600795327753354,0.2225560312642337
1.0602838947678728,-2.0163219690222287,0.49069916851982703,0.3036976957604577,3.003501130616319,0.48701905512114535,0.20928324911839702
1.0696708283875922,-1.9979144139763596,0.47781588465155445,0.28365316530711104,2.9775359729093847,0.49527295414823064,0.22107388054465835
1.012229815096644,-1.9517766162303603,0.484301451433255,0.301396908920627,2.996745268452908,0.4781108364341422,0.2204922546452307
0.9910681765561637,-1.98168590102095,0.5029118385954321,0.28750488889267295,2.9758335801013773,0.497369015594618,0.21512609551270895
1.046263737382948,-1.9590417790232273,0.5125886046211439,0.3083221606505454,3.0030900068969704,0.4695003277949605,0.22217751155449406
0.9773846711824303,-2.0422131514902704,0.49819059444027586,0.2849524010101595,2.974623456858947,0.5045472445099147,0.21050035447992588
1.0142556850796371,-1.998409089515403,0.49182050024278073,0.2818221884643842,2.976346620617121,0.5064413012924586,0.2117365102431571
1.013095129411648,-2.0112948292651325,0.4884929579533849,0.27877801989215734,2.9858743899980236,0.504086900412619,0.21713507969522358
1.0124456873917262,-1.9947316935757906,0.4880427921398108,0.27169486651820196,2.995327568737689,0.5088466486812063,0.21945848480059174
1.0095432574189391,-2.0086299182767364,0.5166108244546921,0.33503206603716756,2.94152581557108,0.45649337851755406,0.20847455544527838
1.043669401379683,-1.9631735499547687,0.4779898535613173,0.3121679363115871,3.021045187091016,0.44272761472228855,0.24510444896612435
1.050254005661659,-1.9408926194173162,0.4922438644245569,0.3163661553253089,2.994871972114893,0.44603785505599136,0.2375959896186998
0.9833855428273978,-1.9755528766217965,0.5213555122976195,0.26406170931756046,2.972085639815162,0.5309143251952588,0.2050239654871807
0.9631948315729877,-1.9800484966015903,0.4948860477644964,0.27549672350767607,3.011635751271241,0.5241176231507104,0.20038565334161348
1.0177055253322271,-1.9810146132819513,0.5061887971208494,0.3058132405668347,3.0228332117424865,0.4560503104005327,0.23813644903263265
1.0576710558242202,-1.9533974942857901,0.4730657182275529,0.29581801544302794,3.024057549969588,0.46437852673756913,0.239803457819403
1.0094771400084255,-1.9722871138258218,0.489174475590508,0.2866548844977272,3.0107681945847604,0.5069329692246664,0.20641214627760646
1.019852164189276,-1.9781844469703604,0.4850068524821264,0.283032314928722,2.997478786309982,0.5103144958423873,0.2066531892288908
0.9880204139909999,-1.9352525414930748,0.4921351368004748,0.31004214584302203,2.9805574157696246,0.4566494316817319,0.2333084224752461
1.029068169920645,-1.9350332304692264,0.48218289118267876,0.31090886263222367,3.0728730512630738,0.4555498065449926,0.23354133082278367
1.0231752936726344,-1.9977096752448396,0.4926903170183795,0.3182793719298228,2.9625028018432276,0.4538306341752038,0.22788999389497333
0.9119975056547784,-1.9594049386249446,0.4846307399572668,0.2695391111265532,2.9477091074199864,0.5143395727939122,0.21612131607953464
0.9352249892743489,-1.9637394734720381,0.5066826735572617,0.2729904220324099,2.9701912859738413,0.5137703795018982,0.21323919846569192
0.9642753942452926,-1.9456958576214882,0.5000322115459911,0.2684078657921948,2.973819194587986,0.5125402047344487,0.2190519294733564
0.9516641306048376,-1.9513292249221794,0.5007125015056781,0.2527137474048762,2.966255723620682,0.515736440697655,0.23154981189746873
0.9692473374535839,-2.017654957561985,0.5027924253181156,0.3312462798095709,3.009636593386176,0.45682118407381567,0.21193253611661342
0.9236137799115126,-2.006554326073267,0.48245369275159933,0.2719001701643835,2.979803101150353,0.4967822376873482,0.2313175921482684
0.9242809092475204,-1.9083035191264588,0.5012169465925745,0.308549262958708,2.962393035202493,0.4654444414141009,0.22600629562719102
0.9473140759611789,-1.9698173919748554,0.4797631614686811,0.29080716227279063,2.9847260686370833,0.4810078113605044,0.22818502636670485
0.9908581735952219,-1.994632118706517,0.4774994375680731,0.3008847246971931,2.9700239094126593,0.4973992025211758,0.20171607278163114
1.0387728170095065,-1.9378017066220703,0.5012142028877963,0.29275684706253063,2.9605327214060755,0.47489021551647065,0.23235293742099877
1.0314247151675584,-2.0079375394335583,0.5043493937694782,0.27591869367800564,3.013890688244612,0.502258494117561,0.22182281220443334
0.9979616532301289,-1.9718249005494575,0.5184597330018019,0.30854110780924004,2.9761370654207866,0.4685672261317112,0.2228916660590487
0.9692079242560615,-1.9836240573108803,0.4851251351208391,0.3189676186830382,3.0057278016577285,0.46921496576782334,0.21181741554913855
0.9587469111558795,-2.0054030197339285,0.49929672577987805,0.31072515573078546,2.987764390233727,0.47126969616161135,0.21800514810760338
0.9891548056354026,-1.9596348395171808,0.49381706912135304,0.303619900465731,3.0217895213501866,0.47608139309120273,0.22029870644306618
1.0015351484613646,-2.038509223162446,0.4963430091089383,0.28546088544588616,2.9898023526335407,0.5099805073338778,0.204558607220236
0.9657203577679994,-1.9717584042158733,0.4987937202608027,0.281291266556296,3.010834321259549,0.4979787054740897,0.2207300279696143
0.9401693912356981,-1.958112492647772,0.4819207306059953,0.28591330475367077,3.034849448312328,0.4978029295660565,0.21628376568027274
0.9672901097634444,-2.006978709270035,0.49482191285293065,0.28560981090796544,2.962547296194887,0.501304060180767,0.21308612891126763
1.0626846402047239,-1.9864818804504405,0.4907985520568918,0.3110229078170236,2.995991687814208,0.4704838836864459,0.21849320849653064
0.9974419461895412,-2.0492705687909893,0.5028833830675054,0.28614338361238073,3.0185445907199235,0.5016389246542112,0.21221769173340796
1.002787877295912,-1.9713176413087072,0.4827944976320031,0.28507413562970385,2.9655507575098468,0.48312977464365653,0.23179608972663965
0.96144540929141,-1.9920962902334767,0.490952753293696,0.30011668269137814,2.998721701562081,0.48742414667781053,0.21245917063081138
0.9579550747957044,-1.9888503420018862,0.4892469386732924,0.29720167999872354,3.0107702974897053,0.49852167055536994,0.20427664944590654
0.9684098185999778,-1.9176305426801312,0.4736835897444707,0.3037209307072983,2.9905498294216395,0.4943463403211813,0.2019327289715204
0.9625229320586042,-1.9652769857413177,0.49993425806651204,0.30312619994369494,2.9699210283638067,0.49757438743674753,0.19929941261955755
0.9670206631682283,-1.8676712659335164,0.5034773364748908,0.30185249366647404,3.012867657312541,0.4887405289847873,0.2094069773487387
0.9644740121100316,-1.8983416916951672,0.49664074071411185,0.28665123131460457,2.9589837458240105,0.479826952993482,0.23352181569191333
0.9197976836098668,-1.9629389927954708,0.48269319641829644,0.3130820303150732,2.9724800184568125,0.4832226997372402,0.2036952699476866
1.0080976566723046,-1.9054698311629765,0.4935051316883966,0.2935212256106174,3.0201032426592835,0.49226046841596705,0.21421830597341554
0.9369374919721409,-2.0191333582276805,0.48182874816131716,0.28022437378257076,2.9783884372924017,0.4940925218159627,0.22568310440146666
0.9938365294848276,-1.973043476505691,0.49556564156090754,0.29918374362929306,2.99750527260639,0.47571606889823354,0.22510018747247337
1.0243694865456718,-1.9870186078806975,0.4888127008474257,0.30088818336493234,3.0245251442986003,0.47890605116454665,0.2202057654705209
1.0509945339117572,-2.012824032206616,0.48267213586294067,0.29337340269601525,3.0284837709404915,0.4934276332683943,0.2131989640355904
1.0229981225145717,-2.05156569068789,0.4938589855099038,0.30284008018231473,3.031745209951391,0.48227009828127587,0.21488982153640943
1.0250407316945882,-2.008933512788717,0.49318612167292486,0.3176617746220822,2.993199067137946,0.4781467212287901,0.2041915041491277
1.0573235956553366,-2.0057171026905705,0.49207935530510755,0.32541427642468557,2.9962656135058494,0.46908453530149996,0.20550118827381447
0.9884844159413875,-2.0107403753094535,0.5127725567754164,0.3189463238807373,3.0016773228605746,0.4774010040611132,0.20365267205814955
1.006885973732903,-1.961456080813742,0.5049714174547655,0.3168670456359332,3.026692787567037,0.47443420869261066,0.20869874567145624
1.00009382085641,-1.933730504634567,0.4863818683712989,0.3026243345918855,2.988852901719622,0.4803294868374352,0.21704617857067937
0.9767618142218034,-2.0206350131457103,0.4864458712321738,0.285309241400734,3.0117293286784594,0.49563397186693686,0.21905678673232917
0.9827745080825125,-1.9912606672547397,0.48699818661321836,0.30765434635798034,3.0088147025626295,0.47876663495479926,0.21357901868722037
0.9468719505132146,-2.0298984685060173,0.4877825736169946,0.2917037266126331,2.945476674710477,0.48345731257879476,0.22483896080857216
0.9812227676911898,-1.9233414982616495,0.49381207039455,0.2871457542623636,2.9874069188639774,0.4958911554718692,0.2169630902657671
1.0320166897701302,-1.916315950308588,0.4949855473760464,0.2976357338079299,2.9896482519539433,0.4759003585395592,0.22646390765251093
1.0243230781941377,-1.9500730731527434,0.4967687904983271,0.29726267742054163,2.99060462933025,0.474366545367252,0.2283707772122065
0.9801690512824079,-1.9954190034556516,0.4846801488367921,0.2874028559589539,3.001112047932375,0.4930417474284047,0.21955539661264156
1.0342043588197876,-1.9439616100025914,0.494457568305186,0.2909693517885113,2.992164188786019,0.47916305032625095,0.22986759788523775
1.0058799865484909,-1.9151143936951887,0.4908210838621821,0.29778682511384835,2.965210161621308,0.48633600033661806,0.21587717454953362
0.9897952981418991,-1.9661647420964528,0.5001576194742245,0.2881169532295099,2.9536293037391665,0.48845139288726613,0.22343165388322406
0.9878236795651875,-1.9812176772377017,0.5074468747822867,0.2867927835961207,2.992182919580676,0.4894881656016531,0.22371905080222618
0.986466871911126,-1.9626234267763705,0.49668438025277034,0.27511916280721777,2.993733743911887,0.4945089402311636,0.2303718969616187
0.977220544873305,-1.9353628399765825,0.4933697837495534,0.3160119402888094,3.0028821204617646,0.46619443187510645,0.2177936278360841
0.9233577447292546,-2.0166358208207544,0.48197473060071483,0.3211757494170566,2.9860250711709813,0.46398100777173035,0.21484324281121311
0.9646251084530498,-1.9204847369284341,0.4866025156914258,0.2627580793558392,2.971524991285571,0.49691156599979225,0.24033035464436855
0.9534784321450508,-1.9235546556750691,0.48476453669619535,0.26678592530749723,3.003882797392177,0.4946684572669367,0.23854561742556601
0.9832171933016707,-1.9553241878462928,0.48942654964081156,0.2671998837446321,2.964026092170393,0.493583058577811,0.2392170576775569
1.0185466750909478,-1.9748072574493676,0.504964586506234,0.3297069679293563,2.968637552103473,0.47905512061968375,0.19123791145096003
0.9490973213025412,-1.999252651842215,0.4916452186118955,0.2702978027552767,3.011001048831748,0.4905798466316584,0.23912235061306497
0.942255233668333,-1.9124858740067245,0.4899097535074518,0.2811278799926237,2.984263601718304,0.4843109977867119,0.2345611222206645
0.9804599613113786,-1.957752950879148,0.48142595234736996,0.2865647417168318,2.9912279227139114,0.4954917262246932,0.21794353205847505
0.9635078439175375,-1.9827112052522537,0.471877737170825,0.2772716379966246,3.015327063424431,0.47831509196651145,0.2444132700368639
1.0640720726240567,-1.9629585945192387,0.46562966202295464,0.2847357008866347,2.9797574010632815,0.4774902637943068,0.23777403531905852
1.0211689880329686,-1.927767580250393,0.4758910210552969,0.29831040804972236,2.9999198282513246,0.4667296562944054,0.23495993565587228
1.0050250965434862,-1.943742466360916,0.5012646520451691,0.2768081025401657,3.023196064802269,0.5088079728052873,0.21438392465454698
1.0031790386583772,-1.9511154472181103,0.49228150259357834,0.3117329835907658,2.9742206001578775,0.4613805585063414,0.22688645790289275
0.9762558246770546,-1.9746112642312585,0.49892997617771506,0.3127049187570237,2.9786162766362656,0.4587880755504277,0.22850700569254856
0.9880398526999108,-1.98482984900144,0.5009275876894753,0.2700118790133044,2.9532127183241044,0.5021198488655345,0.22786827212116115
1.0103369165083045,-1.9785226247497225,0.5057687566903181,0.30972731038902035,2.99468715311781,0.46789844513208606,0.22237424447889356
1.0001882751455906,-1.9422275826173225,0.4833268231351807,0.27533434242268057,2.9760874837458378,0.5061916694507725,0.21847398812654673
0.959200102561583,-1.9569765581446148,0.49499540158274935,0.2741672113287767,2.9490714113492693,0.5066930247020289,0.21913976396919432
1.0001904476318784,-2.016485450721939,0.4985786538145263,0.3105110390457522,3.005718972571637,0.4659584298152934,0.22353053113895444
1.0219640985593614,-1.981978099431731,0.5065583334785657,0.31297838548334816,2.9960957420748238,0.46678971198255853,0.22023190253409325
1.0053075372930331,-2.0075926343424513,0.4655501291609818,0.27984595399141216,3.000961740447075,0.5074145023900926,0.2127395436184952
0.9895595131966,-1.9263902286605714,0.49175416287404744,0.2723355099832968,3.0127523942126477,0.5153058446185284,0.2123586453981748
1.000654494704655,-1.9696115159906682,0.4747391158353126,0.31880465782922685,2.9613320615801095,0.45090877182200756,0.2302865703487656
1.0055194399412808,-1.9111019075396427,0.47877516690067506,0.27009249519502904,2.9849888924308257,0.5217456129348311,0.20816189187013995
0.9829751808190019,-1.9495392426957219,0.468485606273126,0.31843666920828784,3.015876774774234,0.45084273684050474,0.23072059395120748
1.001302226445244,-1.9494110340281574,0.48279018800664586,0.3221837334064426,2.9862944009536885,0.44985713959886636,0.227959126994691
1.020480955665662,-1.937705581676155,0.49995034787666615,0.30253310990969223,3.0352969086229877,0.4604975366539678,0.23696935343633993
0.961456233673647,-1.9517702669666612,0.4978161929196701,0.2669681562546984,2.95961039864014,0.5099653256506571,0.2230665180946446
0.9559925332007334,-2.006251202183033,0.47293510746665735,0.27046217793113436,2.9980688206241433,0.4988686112332513,0.23066921083561426
1.0558812847984067,-1.993848532658095,0.5096414796299822,0.3186403966871757,2.9472580204196324,0.46977086965739673,0.2115887336554275
1.015605846266171,-2.0189447426144613,0.48518151621519917,0.26966644131733225,3.0280417494596796,0.49343391844551826,0.2368996402371495
0.97867400530716,-2.0069971821549397,0.48988465654282276,0.2670851688308928,2.9781413512352204,0.4988601863040682,0.23405464486503902
0.9762969512302295,-1.9159964691690878,0.5020396030104997,0.272945810100021,3.0166496982560815,0.48072071945396094,0.24633347044601805
1.0591196978878157,-1.8737486209424086,0.5125109505793987,0.32196892442356184,2.9703683294258023,0.4806182264018907,0.19741284917454752
0.9950719903627594,-1.936369560742066,0.47967077020330345,0.26691708311686163,2.982812418007947,0.48679962602656723,0.24628329085657116
0.9671500862485597,-1.9500453662464405,0.4961441053511473,0.2687347681974538,3.0010592735752697,0.4904958977303641,0.24076933407218218
0.9479262089275455,-1.9359293740260182,0.49660258936882384,0.2699955515295304,2.965548884050985,0.4997570309950527,0.23024741747541683
0.9391892793428359,-1.9161216709420246,0.49921852996585253,0.3064264760359311,2.9565714539456436,0.46707538103405977,0.2264981429300091
0.9276212719309183,-1.9362056679278286,0.4860609399148728,0.3070644913532395,2.987792542888711,0.46825608823163417,0.22467942041512629
0.971277875987259,-1.9974421614303317,0.4756117791707242,0.2790080091153753,3.01524498718981,0.4888941447303048,0.23209784615431986
1.0055251849163804,-1.8871410704885352,0.4961801261436707,0.27948689503978513,2.9821196440940945,0.48676506966910266,0.23374803529111227
1.0277188222201081,-1.9739867711886214,0.4979836472114235,0.2852955064231465,2.9677744890955227,0.48065236373097614,0.23405212984587745
1.0074999348908298,-1.9558477588434207,0.4967268401385143,0.2980944670835447,2.996343496034461,0.4981815944241607,0.2037239384922945
0.9928206302084368,-1.9486706077589906,0.504092147720878,0.2841471174377935,3.009737345780453,0.4570718450106627,0.25878103755154375
0.9799084458865563,-1.9603855228538885,0.48152137279247037,0.30169921835020064,2.998175925599475,0.5009521899835796,0.19734859166621982
0.9497063267441179,-1.9396779728914446,0.48962573810052096,0.28206072889958034,2.9576135167707083,0.4737881281268184,0.24415114297360122
1.0690207266248852,-1.9402822059558746,0.5118993855688962,0.28007283213156864,2.9945286968125915,0.48986164031883495,0.2300655275495964
0.9970813417436999,-1.9454247227499097,0.4944910349276401,0.2804771316802406,3.028126882542646,0.4834860985348797,0.23603676978487964
0.9808882213582081,-1.9258817120746763,0.5081167724376124,0.28493787440082435,2.961589766891196,0.47561310047537353,0.2394490251238022
1.0098749237768034,-1.9042185422393731,0.5010533359048222,0.2788301857243523,2.9945927255589413,0.47561968378415953,0.24555013049148813
0.9902681086356918,-1.923015199507699,0.5200711832702218,0.3116848287554497,3.024642916532511,0.4855930829500658,0.20272208829448438
1.0033641634670825,-1.9006675669385051,0.5108753150934944,0.2659478436330644,2.967736836920731,0.4958172769645862,0.23823487940234941
0.9812908967341719,-1.9585929054837425,0.48479095451345505,0.31551424427069874,3.0038731093108297,0.4615848263632389,0.22290092936606246
0.988500696138187,-1.9588546111972036,0.4733012734225284,0.31532148784804553,2.995049463412682,0.4606981917026354,0.22398032044931912
0.9679493574221034,-1.9302307674747679,0.48541743774670243,0.2766571412666129,3.0087709692228652,0.5036634175214663,0.21967944121192087
0.962246432063801,-1.9535040073740195,0.48380083082759634,0.32122372940946703,3.0240242189804962,0.46825516720387994,0.21052110338665303
1.0144597646945501,-1.9416904530917856,0.4944978471944236,0.3279362224638417,3.0583087508791222,0.463393249667248,0.2086705278689103
1.0067451485760368,-2.014879126854408,0.4986371736773133,0.32824742052580064,2.9484422739005396,0.4613533816215546,0.21039919785264483
0.9811014789931992,-1.9433482347529845,0.4887949311847192,0.32839841239430934,3.0001351318690967,0.45520689159880223,0.2163946960068884
0.9811014789931992,-1.9433482347529845,0.4887949311847192,0.32839841239430934,3.0001351318690967,0.45520689159880223,0.2163946960068884
0.968394461781886,-1.9039089793235002,0.4929877432892428,0.2689797046034159,2.999419195214225,0.5106892669852018,0.2203310284113823
1.0036048297591087,-1.9678959972038215,0.4838742779489763,0.2582552555710641,2.936524099965515,0.5216140181616539,0.22013072626728206
1.047370330554232,-1.9809556660608387,0.502921140293866,0.32423513854979275,3.04433642245895,0.4548078370451423,0.22095702440506496
1.004817095952786,-1.9644597103498331,0.5151513007330664,0.27208735488650476,3.033225542108421,0.5148286548194647,0.21308399029403055
1.0294691431330012,-2.0097670449707863,0.5015834363598812,0.2887143061788199,2.9615068285286545,0.5127173476541363,0.19856834616704383
1.0000425241142523,-1.9382031099533863,0.47950046043056727,0.30394277682126364,2.9883618747152836,0.4708383382011568,0.22521888497757958
0.9619629495690996,-2.000407522485685,0.5065180632295596,0.2885460246791395,2.99929486770365,0.4976814650978862,0.21377251022297433
1.0340572416560236,-1.9272371410292142,0.4935212381908905,0.28502220479064455,3.0038653925803933,0.5002249474682097,0.2147528477411458
0.9776982067711899,-2.015372815892422,0.4905408125549853,0.28898834829397113,2.981141673772259,0.4911115711436415,0.21990008056238733
0.9848126934287766,-2.035424285528145,0.4739637282366913,0.2826136067158141,2.984142952442772,0.4880462746842768,0.2293401185999091
